stock_code,stock_name,market_detail,market
083640,인콘,KOSDAQ,KOSDAQ
900260,로스웰,KOSDAQ,KOSDAQ
044780,에이치케이,KOSDAQ,KOSDAQ
123750,알톤,KOSDAQ,KOSDAQ
449020,유안타제13호스팩,KOSDAQ,KOSDAQ
130740,티피씨글로벌,KOSDAQ,KOSDAQ
457390,대신밸런스제15호스팩,KOSDAQ,KOSDAQ
048830,엔피케이,KOSDAQ,KOSDAQ
021040,대호특수강,KOSDAQ,KOSDAQ
054410,케이피티유,KOSDAQ,KOSDAQ
094860,네오리진,KOSDAQ,KOSDAQ
106240,파인테크닉스,KOSDAQ,KOSDAQ
054180,메디콕스,KOSDAQ,KOSDAQ
035290,골드앤에스,KOSDAQ,KOSDAQ
275630,에스에스알,KOSDAQ,KOSDAQ
134060,이퓨쳐,KOSDAQ,KOSDAQ
900300,오가닉티코스메틱,KOSDAQ,KOSDAQ
089230,THE E&M,KOSDAQ,KOSDAQ
063760,이엘피,KOSDAQ,KOSDAQ
016670,디모아,KOSDAQ,KOSDAQ
060480,국일신동,KOSDAQ,KOSDAQ
429270,시지트로닉스,KOSDAQ,KOSDAQ
344860,이노진,KOSDAQ,KOSDAQ
043590,웰킵스하이텍,KOSDAQ,KOSDAQ
154040,다산솔루에타,KOSDAQ,KOSDAQ
439410,엔에이치스팩26호,KOSDAQ,KOSDAQ
069330,유아이디,KOSDAQ,KOSDAQ
044480,빌리언스,KOSDAQ,KOSDAQ
079190,케스피온,KOSDAQ,KOSDAQ
008290,원풍물산,KOSDAQ,KOSDAQ
188260,세니젠,KOSDAQ,KOSDAQ
241820,피씨엘,KOSDAQ,KOSDAQ
308100,까스텔바작,KOSDAQ,KOSDAQ
466910,엔에이치스팩30호,KOSDAQ,KOSDAQ
067770,세진티에스,KOSDAQ,KOSDAQ
053060,세동,KOSDAQ,KOSDAQ
215790,이노인스트루먼트,KOSDAQ,KOSDAQ
177350,베셀,KOSDAQ,KOSDAQ
096870,엘디티,KOSDAQ,KOSDAQ
070590,한솔인티큐브,KOSDAQ,KOSDAQ
054090,삼진엘앤디,KOSDAQ,KOSDAQ
060240,스타코링크,KOSDAQ,KOSDAQ
049470,SGA,KOSDAQ,KOSDAQ
065420,에스아이리소스,KOSDAQ,KOSDAQ
191410,육일씨엔에쓰,KOSDAQ,KOSDAQ
069140,누리플랜,KOSDAQ,KOSDAQ
073540,에프알텍,KOSDAQ,KOSDAQ
458320,KB제26호스팩,KOSDAQ,KOSDAQ
478780,대신밸런스제18호스팩,KOSDAQ,KOSDAQ
027040,서울전자통신,KOSDAQ,KOSDAQ
900120,씨엑스아이,KOSDAQ,KOSDAQ
043360,디지아이,KOSDAQ,KOSDAQ
019570,플루토스,KOSDAQ,KOSDAQ
440820,엔에이치스팩27호,KOSDAQ,KOSDAQ
196700,웹스,KOSDAQ,KOSDAQ
482680,미래에셋비전스팩7호,KOSDAQ,KOSDAQ
065060,지엔코,KOSDAQ,KOSDAQ
477380,미래에셋비전스팩4호,KOSDAQ,KOSDAQ
106520,노블엠앤비,KOSDAQ,KOSDAQ
224060,더코디,KOSDAQ,KOSDAQ
405000,플라즈맵,KOSDAQ,KOSDAQ
424760,벨로크,KOSDAQ,KOSDAQ
179530,애드바이오텍,KOSDAQ,KOSDAQ
092600,앤씨앤,KOSDAQ,KOSDAQ
225430,케이엠제약,KOSDAQ,KOSDAQ
457630,대신밸런스제16호스팩,KOSDAQ,KOSDAQ
079950,인베니아,KOSDAQ,KOSDAQ
042940,상지건설,KOSDAQ,KOSDAQ
477340,에이치엠씨제7호스팩,KOSDAQ,KOSDAQ
065170,비엘팜텍,KOSDAQ,KOSDAQ
060260,뉴보텍,KOSDAQ,KOSDAQ
227100,퀀텀온,KOSDAQ,KOSDAQ
469880,하나30호스팩,KOSDAQ,KOSDAQ
454750,하나28호스팩,KOSDAQ,KOSDAQ
031860,디에이치엑스컴퍼니,KOSDAQ,KOSDAQ
442310,대신밸런스제14호스팩,KOSDAQ,KOSDAQ
430220,신영스팩8호,KOSDAQ,KOSDAQ
473050,유안타제15호스팩,KOSDAQ,KOSDAQ
477530,한국제14호스팩,KOSDAQ,KOSDAQ
479880,한국제15호스팩,KOSDAQ,KOSDAQ
030350,드래곤플라이,KOSDAQ,KOSDAQ
478440,미래에셋비전스팩6호,KOSDAQ,KOSDAQ
050090,비케이홀딩스,KOSDAQ,KOSDAQ
032980,바이온,KOSDAQ,KOSDAQ
250930,예선테크,KOSDAQ,KOSDAQ
065690,파커스,KOSDAQ,KOSDAQ
489480,키움제11호스팩,KOSDAQ,KOSDAQ
244460,올리패스,KOSDAQ,KOSDAQ
471050,대신밸런스제17호스팩,KOSDAQ,KOSDAQ
481890,엔에이치스팩31호,KOSDAQ,KOSDAQ
478390,KB제29호스팩,KOSDAQ,KOSDAQ
054630,에이디칩스,KOSDAQ,KOSDAQ
489730,디비금융제13호스팩,KOSDAQ,KOSDAQ
446840,키움제8호스팩,KOSDAQ,KOSDAQ
446750,하나26호스팩,KOSDAQ,KOSDAQ
044180,KD,KOSDAQ,KOSDAQ
492220,KB제31호스팩,KOSDAQ,KOSDAQ
456440,DB금융스팩11호,KOSDAQ,KOSDAQ
065570,삼영이엔씨,KOSDAQ,KOSDAQ
482520,교보16호스팩,KOSDAQ,KOSDAQ
026910,광진실업,KOSDAQ,KOSDAQ
435380,유안타제10호스팩,KOSDAQ,KOSDAQ
477760,DB금융스팩12호,KOSDAQ,KOSDAQ
445970,신영스팩9호,KOSDAQ,KOSDAQ
448370,하나27호스팩,KOSDAQ,KOSDAQ
174880,장원테크,KOSDAQ,KOSDAQ
474660,신한제12호스팩,KOSDAQ,KOSDAQ
476470,KB제28호스팩,KOSDAQ,KOSDAQ
482690,대신밸런스제19호스팩,KOSDAQ,KOSDAQ
469900,하나31호스팩,KOSDAQ,KOSDAQ
487360,신한제14호스팩,KOSDAQ,KOSDAQ
454640,하나29호스팩,KOSDAQ,KOSDAQ
477470,미래에셋비전스팩5호,KOSDAQ,KOSDAQ
474490,유안타제16호스팩,KOSDAQ,KOSDAQ
446190,미래에셋비전스팩2호,KOSDAQ,KOSDAQ
437780,엔에이치스팩24호,KOSDAQ,KOSDAQ
444920,유안타제11호스팩,KOSDAQ,KOSDAQ
486630,KB제30호스팩,KOSDAQ,KOSDAQ
493790,유안타제17호스팩,KOSDAQ,KOSDAQ
448830,미래에셋비전스팩3호,KOSDAQ,KOSDAQ
446150,유안타제12호스팩,KOSDAQ,KOSDAQ
452670,상상인제4호스팩,KOSDAQ,KOSDAQ
455910,에스케이증권제9호스팩,KOSDAQ,KOSDAQ
450050,하이제8호스팩,KOSDAQ,KOSDAQ
489210,교보17호스팩,KOSDAQ,KOSDAQ
455310,한화플러스제4호스팩,KOSDAQ,KOSDAQ
478110,이베스트스팩6호,KOSDAQ,KOSDAQ
192410,오늘이엔엠,KOSDAQ,KOSDAQ
472220,신영스팩10호,KOSDAQ,KOSDAQ
003481,해성산업1우,KOSDAQ,KOSDAQ
448760,IBKS제22호스팩,KOSDAQ,KOSDAQ
488060,유진스팩11호,KOSDAQ,KOSDAQ
450940,유안타제14호스팩,KOSDAQ,KOSDAQ
464440,한국제13호스팩,KOSDAQ,KOSDAQ
442770,IBKS제21호스팩,KOSDAQ,KOSDAQ
484130,하나34호스팩,KOSDAQ,KOSDAQ
455250,KB제25호스팩,KOSDAQ,KOSDAQ
439730,IBKS제20호스팩,KOSDAQ,KOSDAQ
445360,비엔케이제1호스팩,KOSDAQ,KOSDAQ
038340,MIT,KOSDAQ,KOSDAQ
467930,IBKS제23호스팩,KOSDAQ,KOSDAQ
469480,IBKS제24호스팩,KOSDAQ,KOSDAQ
473950,에스케이증권제13호스팩,KOSDAQ,KOSDAQ
458610,한국제12호스팩,KOSDAQ,KOSDAQ
468760,유진스팩10호,KOSDAQ,KOSDAQ
456490,교보14호스팩,KOSDAQ,KOSDAQ
462020,에이치엠씨제6호스팩,KOSDAQ,KOSDAQ
487830,신한제15호스팩,KOSDAQ,KOSDAQ
487720,키움제10호스팩,KOSDAQ,KOSDAQ
440790,교보13호스팩,KOSDAQ,KOSDAQ
473370,비엔케이제2호스팩,KOSDAQ,KOSDAQ
472230,에스케이증권제11호스팩,KOSDAQ,KOSDAQ
465320,교보15호스팩,KOSDAQ,KOSDAQ
435870,에스케이증권제8호스팩,KOSDAQ,KOSDAQ
474930,신한제13호스팩,KOSDAQ,KOSDAQ
475250,하나33호스팩,KOSDAQ,KOSDAQ
418210,신한제10호스팩,KOSDAQ,KOSDAQ
051780,큐로홀딩스,KOSDAQ,KOSDAQ
442130,유진스팩9호,KOSDAQ,KOSDAQ
323230,엠에프엠코리아,KOSDAQ,KOSDAQ
457940,에스케이증권제10호스팩,KOSDAQ,KOSDAQ
473000,에스케이증권제12호스팩,KOSDAQ,KOSDAQ
475240,하나32호스팩,KOSDAQ,KOSDAQ
079970,투비소프트,KOSDAQ,KOSDAQ
438580,엔에이치스팩25호,KOSDAQ,KOSDAQ
043090,더테크놀로지,KOSDAQ,KOSDAQ
023460,CNH,KOSDAQ,KOSDAQ
032685,소프트센우,KOSDAQ,KOSDAQ
021045,대호특수강우,KOSDAQ,KOSDAQ
